train;age;educ;black;hisp;married;re74;re75;unem75;unem74;re78;agesq;trre74;trre75;trun74;trun75;avgre;travgre;unem78;em78
0;28;12;0;0;0;17.8293;5.0128999;0;0;16.2402;784;0;0;0;0;11.4211;0;0;1
0;28;12;0;0;1;17.8293;11.1;0;0;20.6882;784;0;0;0;0;14.46465;0;0;1
0;21;12;0;0;0;17.8293;12.9458;0;0;26.5991;441;0;0;0;0;15.38755;0;0;1
0;28;13;0;0;1;17.8764;15.3968;0;0;22.4526;784;0;0;0;0;16.6366;0;0;1
0;25;14;0;0;1;17.938999;14.322599;0;0;9.9746504;625;0;0;0;0;16.130798;0;0;1
0;54;12;0;0;1;18.025301;18.798401;0;0;23.6436;2916;0;0;0;0;18.41185;0;0;1
0;26;16;0;0;1;18.025301;19.872601;0;0;20.9837;676;0;0;0;0;18.948952;0;0;1
0;26;16;0;0;1;18.025301;23.274199;0;0;28.076801;676;0;0;0;0;20.64975;0;0;1
0;49;13;0;0;1;18.221199;17.9032;0;0;17.732698;2401;0;0;0;0;18.062199;0;0;1
0;26;16;0;0;1;18.221199;22.379;0;0;18.4716;676;0;0;0;0;20.300098;0;0;1
0;21;13;0;0;1;18.417099;8.9516106;0;0;27.3379;441;0;0;0;0;13.684355;0;0;1
0;33;12;0;0;1;18.417099;12.8903;0;0;20.6882;1089;0;0;0;0;15.6537;0;0;1
0;33;12;0;0;1;18.417099;14.4121;0;0;20.6882;1089;0;0;0;0;16.4146;0;0;1
0;40;12;0;0;1;18.417099;17.545198;0;0;17.2894;1600;0;0;0;0;17.981148;0;0;1
0;27;16;0;0;1;18.417099;18.798401;0;0;25.860199;729;0;0;0;0;18.60775;0;0;1
0;21;12;0;0;1;18.417099;19.693501;0;0;28.2246;441;0;0;0;0;19.0553;0;0;1
0;31;12;0;0;1;18.593401;14.8149;0;0;16.254999;961;0;0;0;0;16.704151;0;0;1
0;47;17;0;0;1;18.613001;10.0258;0;0;35.465397;2209;0;0;0;0;14.319401;0;0;1
0;35;14;0;0;1;18.613001;19.693501;0;0;22.4245;1225;0;0;0;0;19.153252;0;0;1
0;26;14;0;0;1;18.613001;19.693501;0;0;28.076801;676;0;0;0;0;19.153252;0;0;1
0;37;12;0;0;1;18.613001;21.4839;0;0;23.0525;1369;0;0;0;0;20.04845;0;0;1
0;23;12;0;0;0;18.613001;23.274199;0;0;32.9533;529;0;0;0;0;20.9436;0;0;1
0;26;12;0;0;1;18.6777;18.261301;0;0;24.9736;676;0;0;0;0;18.469501;0;0;1
0;23;14;0;0;1;18.722801;21.662901;0;0;28.076801;529;0;0;0;0;20.192852;0;0;1
0;33;12;0;0;0;18.809;16.028799;0;0;17.502199;1089;0;0;0;0;17.4189;0;0;1
0;27;12;0;0;1;18.809;17.187099;0;0;19.506001;729;0;0;0;0;17.998051;0;0;1
0;43;12;0;0;1;18.809;17.9032;0;0;26.1558;1849;0;0;0;0;18.3561;0;0;1
0;27;16;0;0;1;18.809;17.9032;0;0;18.4716;729;0;0;0;0;18.3561;0;0;1
0;24;12;0;0;1;18.809;17.9032;0;0;18.323801;576;0;0;0;0;18.3561;0;0;1
0;24;12;0;0;1;18.809;18.798401;0;0;23.0525;576;0;0;0;0;18.803699;0;0;1
0;42;12;0;0;1;18.879499;17.008101;0;0;19.2104;1764;0;0;0;0;17.9438;0;0;1
0;27;12;0;0;1;18.924599;11.9952;0;0;22.165901;729;0;0;0;0;15.4599;0;0;1
0;26;16;0;0;1;19.0049;16.1129;0;0;26.5991;676;0;0;0;0;17.558899;0;0;1
0;37;12;0;0;1;19.0166;20.893099;0;0;16.9939;1369;0;0;0;0;19.954849;0;0;1
0;26;12;0;1;1;19.055801;0;1;0;13.2995;676;0;0;0;0;9.5279007;0;0;1
0;23;12;0;0;1;19.097;20.683599;0;0;16.9939;529;0;0;0;0;19.890301;0;0;1
0;26;13;0;0;1;19.2008;14.680599;0;0;18.4716;676;0;0;0;0;16.940701;0;0;1
0;27;16;0;0;1;19.2008;17.6884;0;0;0;729;0;0;0;0;18.444599;0;1;0
0;27;12;0;0;0;19.2008;19.5145;0;0;23.6436;729;0;0;0;0;19.357651;0;0;1
0;29;14;0;0;1;19.2008;21.4839;0;0;23.0525;841;0;0;0;0;20.34235;0;0;1
0;25;16;0;0;1;19.2008;22.5581;0;0;33.396603;625;0;0;0;0;20.87945;0;0;1
0;26;12;0;0;1;19.2635;13.0246;0;0;24.6278;676;0;0;0;0;16.144051;0;0;1
0;22;14;0;0;1;19.2792;17.6168;0;0;17.2894;484;0;0;0;0;18.448;0;0;1
0;28;12;0;0;1;19.298801;0;1;0;29.554501;784;0;0;0;0;9.6494007;0;0;1
0;46;12;0;0;1;19.3948;19.201199;0;0;20.431;2116;0;0;0;0;19.298;0;0;1
0;33;17;0;0;0;19.3967;0;1;0;1.53979;1089;0;0;0;0;9.69835;0;0;1
0;23;12;0;0;1;19.3967;12.5323;0;0;25.121401;529;0;0;0;0;15.9645;0;0;1
0;23;12;0;0;1;19.3967;12.5323;0;0;0;529;0;0;0;0;15.9645;0;1;0
0;23;13;0;0;1;19.3967;17.9032;0;0;31.032301;529;0;0;0;0;18.64995;0;0;1
0;26;16;0;0;1;19.3967;25.7806;0;0;25.564699;676;0;0;0;0;22.58865;0;0;1
0;50;16;0;0;0;19.592699;0;1;0;23.6436;2500;0;0;0;0;9.7963495;0;0;1
0;26;13;0;0;1;19.592699;0;1;0;23.6436;676;0;0;0;0;9.7963495;0;0;1
0;27;16;0;0;1;19.592699;12.5323;0;0;17.7209;729;0;0;0;0;16.0625;0;0;1
0;21;12;0;1;1;19.592699;12.5323;0;0;17.732698;441;0;0;0;0;16.0625;0;0;1
0;24;16;0;0;1;19.592699;12.8903;0;0;31.032301;576;0;0;0;0;16.241499;0;0;1
0;45;14;0;0;1;19.592699;13.6065;0;0;17.732698;2025;0;0;0;0;16.5996;0;0;1
0;38;12;0;0;1;19.592699;13.9645;0;0;16.285999;1444;0;0;0;0;16.778599;0;0;1
0;27;15;0;0;1;19.592699;14.8597;0;0;23.6436;729;0;0;0;0;17.2262;0;0;1
0;33;12;0;0;1;19.592699;17.008101;0;0;25.014999;1089;0;0;0;0;18.3004;0;0;1
0;24;13;0;0;1;19.592699;17.187099;0;0;22.3137;576;0;0;0;0;18.3899;0;0;1
0;44;12;0;0;1;19.592699;17.187099;0;0;15.368401;1936;0;0;0;0;18.3899;0;0;1
0;25;16;0;0;1;19.592699;17.9032;0;0;25.7124;625;0;0;0;0;18.74795;0;0;1
0;22;12;0;0;1;19.592699;17.9032;0;0;23.6436;484;0;0;0;0;18.74795;0;0;1
0;24;16;0;0;0;19.592699;17.9032;0;0;16.9939;576;0;0;0;0;18.74795;0;0;1
0;23;12;0;0;1;19.592699;17.9032;0;0;16.254999;529;0;0;0;0;18.74795;0;0;1
0;31;16;0;0;1;19.592699;17.9032;0;0;17.732698;961;0;0;0;0;18.74795;0;0;1
0;27;12;0;0;1;19.592699;18.0823;0;0;32.657803;729;0;0;0;0;18.8375;0;0;1
0;20;12;0;0;1;19.592699;18.798401;0;0;17.732698;400;0;0;0;0;19.195549;0;0;1
0;52;15;0;0;1;19.592699;18.798401;0;0;17.437199;2704;0;0;0;0;19.195549;0;0;1
0;33;16;0;0;1;19.592699;19.335501;0;0;26.5991;1089;0;0;0;0;19.4641;0;0;1
0;40;12;0;0;1;19.592699;19.335501;0;0;21.279301;1600;0;0;0;0;19.4641;0;0;1
0;35;12;0;0;1;19.592699;19.693501;0;0;22.535301;1225;0;0;0;0;19.643101;0;0;1
0;33;12;0;0;0;19.592699;19.693501;0;0;13.2995;1089;0;0;0;0;19.643101;0;0;1
0;22;12;0;0;1;19.592699;19.693501;0;0;17.732698;484;0;0;0;0;19.643101;0;0;1
0;26;12;0;0;1;19.592699;21.125801;0;0;21.982698;676;0;0;0;0;20.359249;0;0;1
0;23;12;0;0;1;19.592699;21.215302;0;0;24.884901;529;0;0;0;0;20.403999;0;0;1
0;30;12;0;0;1;19.592699;21.4839;0;0;23.348099;900;0;0;0;0;20.5383;0;0;1
0;43;12;0;0;1;19.592699;21.4839;0;0;22.165901;1849;0;0;0;0;20.5383;0;0;1
0;43;12;0;0;1;19.592699;21.4839;0;0;22.165901;1849;0;0;0;0;20.5383;0;0;1
0;31;12;0;0;1;19.592699;21.4839;0;0;25.121401;961;0;0;0;0;20.5383;0;0;1
0;23;12;0;0;1;19.592699;21.4839;0;0;20.6882;529;0;0;0;0;20.5383;0;0;1
0;23;13;0;0;1;19.592699;21.4839;0;0;21.279301;529;0;0;0;0;20.5383;0;0;1
0;28;16;0;0;1;19.592699;21.4839;0;0;32.509998;784;0;0;0;0;20.5383;0;0;1
0;30;12;0;0;1;19.592699;21.4839;0;0;29.554501;900;0;0;0;0;20.5383;0;0;1
0;32;12;0;0;1;19.592699;21.4839;0;0;29.554501;1024;0;0;0;0;20.5383;0;0;1
0;43;12;0;0;1;19.592699;21.739901;0;0;29.3388;1849;0;0;0;0;20.6663;0;0;1
0;43;12;0;0;1;19.592699;21.739901;0;0;29.3388;1849;0;0;0;0;20.6663;0;0;1
0;37;17;0;0;0;19.592699;23.0056;0;0;22.165901;1369;0;0;0;0;21.299149;0;0;1
0;46;12;0;0;0;19.592699;25.064501;0;0;29.554501;2116;0;0;0;0;22.3286;0;0;1
0;35;17;0;0;1;19.592699;44.758102;0;0;36.943199;1225;0;0;0;0;32.1754;0;0;1
0;26;15;0;0;1;19.5966;19.335501;0;0;23.6436;676;0;0;0;0;19.466049;0;0;1
0;25;12;0;0;1;19.6416;8.7367697;0;0;23.6436;625;0;0;0;0;14.189184;0;0;1
0;24;12;0;0;1;19.706301;6.6241899;0;0;25.121401;576;0;0;0;0;13.165245;0;0;1
0;22;14;0;0;1;19.7279;20.1411;0;0;22.2841;484;0;0;0;0;19.9345;0;0;1
0;27;13;0;0;1;19.735699;20.0516;0;0;36.943199;729;0;0;0;0;19.89365;0;0;1
0;35;13;0;0;1;19.788599;21.268999;0;0;14.7773;1225;0;0;0;0;20.528799;0;0;1
0;28;14;0;0;1;19.984501;12.5323;0;0;31.032301;784;0;0;0;0;16.2584;0;0;1
0;18;12;0;0;1;19.984501;23.274199;0;0;26.5991;324;0;0;0;0;21.629349;0;0;1
0;21;12;0;0;1;20.0688;21.215302;0;0;56.892502;441;0;0;0;0;20.642052;0;0;1
0;24;14;0;0;1;20.1413;0;1;0;0;576;0;0;0;0;10.07065;0;1;0
0;30;12;0;0;1;20.180401;15.7548;0;0;33.987698;900;0;0;0;0;17.9676;0;0;1
0;42;12;0;0;1;20.180401;17.455599;0;0;0;1764;0;0;0;0;18.818001;0;1;0
0;24;12;0;0;1;20.180401;19.693501;0;0;29.554501;576;0;0;0;0;19.936951;0;0;1
0;40;12;0;0;1;20.180401;19.693501;0;0;17.732698;1600;0;0;0;0;19.936951;0;0;1
0;25;17;0;0;1;20.180401;21.036301;0;0;22.9048;625;0;0;0;0;20.608351;0;0;1
0;27;17;0;0;1;20.180401;21.5788;0;0;28.5201;729;0;0;0;0;20.879601;0;0;1
0;24;16;0;0;1;20.200001;17.9032;0;0;42.854103;576;0;0;0;0;19.051601;0;0;1
0;53;16;0;0;1;20.3431;20.112499;0;0;19.930099;2809;0;0;0;0;20.227798;0;0;1
0;28;12;0;0;1;20.3764;17.9032;0;0;32.509998;784;0;0;0;0;19.139801;0;0;1
0;20;12;0;0;1;20.3764;18.655199;0;0;16.9939;400;0;0;0;0;19.5158;0;0;1
0;26;12;0;0;1;20.3764;20.9468;0;0;22.165901;676;0;0;0;0;20.6616;0;0;1
0;33;12;0;0;1;20.503698;21.4839;0;0;20.6882;1089;0;0;0;0;20.993799;0;0;1
0;24;14;0;0;0;20.5723;11.637099;0;0;12.4129;576;0;0;0;0;16.1047;0;0;1
0;27;12;0;0;1;20.5723;17.545198;0;0;24.5303;729;0;0;0;0;19.05875;0;0;1
0;27;16;0;0;1;20.5723;18.6194;0;0;88.663605;729;0;0;0;0;19.59585;0;0;1
0;31;13;0;0;1;20.5723;18.798401;0;0;29.554501;961;0;0;0;0;19.68535;0;0;1
0;26;15;0;0;1;20.5723;18.798401;0;0;23.6436;676;0;0;0;0;19.68535;0;0;1
0;28;16;0;0;1;20.5723;18.798401;0;0;22.165901;784;0;0;0;0;19.68535;0;0;1
0;26;17;0;0;1;20.5723;18.9774;0;0;35.465397;676;0;0;0;0;19.774849;0;0;1
0;52;12;0;0;1;20.5723;18.9774;0;0;20.6882;2704;0;0;0;0;19.774849;0;0;1
0;25;12;0;0;1;20.5723;20.588699;0;0;22.461401;625;0;0;0;0;20.5805;0;0;1
0;24;12;0;0;1;20.5723;20.767698;0;0;22.165901;576;0;0;0;0;20.669998;0;0;1
0;41;12;0;0;1;20.5723;21.4839;0;0;25.310499;1681;0;0;0;0;21.028099;0;0;1
0;40;12;0;0;1;20.5723;24.772699;0;0;32.5868;1600;0;0;0;0;22.672501;0;0;1
0;40;12;0;0;1;20.5723;24.772699;0;0;32.5868;1600;0;0;0;0;22.672501;0;0;1
0;32;13;0;0;1;20.5723;25.064501;0;0;7.3886299;1024;0;0;0;0;22.818401;0;0;1
0;31;13;0;0;1;20.5723;33.6581;0;0;31.032301;961;0;0;0;0;27.1152;0;0;1
0;25;15;0;0;0;20.7388;21.4839;0;0;39.012001;625;0;0;0;0;21.111351;0;0;1
0;29;12;0;0;1;20.7682;0;1;0;44.331802;841;0;0;0;0;10.3841;0;0;1
0;25;14;0;0;0;20.7682;14.322599;0;0;17.437199;625;0;0;0;0;17.545399;0;0;1
0;42;16;0;0;1;20.7682;19.693501;0;0;22.165901;1764;0;0;0;0;20.23085;0;0;1
0;24;12;0;0;1;20.7682;23.274199;0;0;27.485699;576;0;0;0;0;22.021198;0;0;1
0;44;12;0;0;1;20.895599;12.1742;0;0;20.962999;1936;0;0;0;0;16.534901;0;0;1
0;27;12;0;0;0;20.964199;18.4403;0;0;23.348099;729;0;0;0;0;19.70225;0;0;1
0;28;14;0;0;1;20.964199;20.588699;0;0;28.446199;784;0;0;0;0;20.776449;0;0;1
0;33;16;0;0;1;20.964199;21.4839;0;0;22.018099;1089;0;0;0;0;21.224049;0;0;1
0;25;16;0;0;1;20.964199;24.706499;0;0;26.229599;625;0;0;0;0;22.83535;0;0;1
0;39;12;0;0;1;21.1385;20.366699;0;0;15.0492;1521;0;0;0;0;20.7526;0;0;1
0;31;14;0;0;1;21.140499;20.1411;0;0;19.653801;961;0;0;0;0;20.6408;0;0;1
0;31;14;0;0;1;21.140499;20.1411;0;0;19.653801;961;0;0;0;0;20.6408;0;0;1
0;42;12;0;0;1;21.160099;21.4839;0;0;12.232599;1764;0;0;0;0;21.321999;0;0;1
0;36;14;0;0;1;21.160099;23.4604;0;0;0;1296;0;0;0;0;22.310249;0;1;0
0;26;12;0;0;1;21.160099;24.169401;0;0;21.279301;676;0;0;0;0;22.664749;0;0;1
0;46;17;0;0;0;21.257999;24.0942;0;0;24.787401;2116;0;0;0;0;22.6761;0;0;1
0;31;12;0;0;1;21.356001;15.0387;0;0;35.465397;961;0;0;0;0;18.19735;0;0;1
0;25;12;0;1;1;21.512699;26.5863;0;0;25.558802;625;0;0;0;0;24.0495;0;0;1
0;42;16;0;0;1;21.551901;0;1;0;41.376301;1764;0;0;0;0;10.77595;0;0;1
0;28;12;0;0;1;21.551901;8.3661795;0;0;0;784;0;0;0;0;14.95904;0;1;0
0;28;12;0;0;1;21.551901;10.562901;0;0;21.722599;784;0;0;0;0;16.0574;0;0;1
0;27;13;0;0;1;21.551901;14.322599;0;0;16.254999;729;0;0;0;0;17.93725;0;0;1
0;26;12;0;0;1;21.551901;15.2177;0;0;26.5991;676;0;0;0;0;18.3848;0;0;1
0;19;12;0;0;1;21.551901;15.7548;0;0;19.2104;361;0;0;0;0;18.653351;0;0;1
0;29;12;0;0;1;21.551901;17.008101;0;0;20.6882;841;0;0;0;0;19.280001;0;0;1
0;28;16;0;0;1;21.551901;18.6194;0;0;44.331802;784;0;0;0;0;20.085651;0;0;1
0;31;16;0;0;1;21.551901;18.798401;0;0;23.348099;961;0;0;0;0;20.175152;0;0;1
0;40;12;0;0;1;21.551901;19.693501;0;0;31.032301;1600;0;0;0;0;20.6227;0;0;1
0;37;12;0;0;1;21.551901;19.693501;0;0;44.331802;1369;0;0;0;0;20.6227;0;0;1
0;48;12;0;0;1;21.551901;20.2306;0;0;0;2304;0;0;0;0;20.891251;0;1;0
0;43;12;0;0;1;21.551901;20.588699;0;0;19.2104;1849;0;0;0;0;21.070301;0;0;1
0;26;16;0;0;1;21.551901;20.588699;0;0;28.815699;676;0;0;0;0;21.070301;0;0;1
0;29;12;0;0;1;21.551901;20.588699;0;0;19.949301;841;0;0;0;0;21.070301;0;0;1
0;27;12;0;0;1;21.551901;21.120399;0;0;23.0525;729;0;0;0;0;21.336151;0;0;1
0;22;14;0;0;1;21.551901;21.4839;0;0;23.2003;484;0;0;0;0;21.5179;0;0;1
0;23;12;0;0;1;21.551901;21.4839;0;0;26.5991;529;0;0;0;0;21.5179;0;0;1
0;21;12;0;0;1;21.551901;21.4839;0;0;12.5341;441;0;0;0;0;21.5179;0;0;1
0;36;12;0;0;1;21.551901;21.4839;0;0;23.6436;1296;0;0;0;0;21.5179;0;0;1
0;26;16;0;0;1;21.551901;21.4839;0;0;29.4925;676;0;0;0;0;21.5179;0;0;1
0;33;12;0;0;1;21.551901;21.4839;0;0;21.427;1089;0;0;0;0;21.5179;0;0;1
0;37;12;0;0;1;21.551901;22.379;0;0;24.3825;1369;0;0;0;0;21.96545;0;0;1
0;29;16;0;0;0;21.551901;22.737099;0;0;33.248802;841;0;0;0;0;22.144501;0;0;1
0;25;14;0;0;1;21.551901;22.9161;0;0;31.5051;625;0;0;0;0;22.234001;0;0;1
0;27;16;0;0;1;21.551901;23.274199;0;0;27.633499;729;0;0;0;0;22.41305;0;0;1
0;41;17;0;0;1;21.551901;23.274199;0;0;22.9048;1681;0;0;0;0;22.41305;0;0;1
0;29;16;0;0;1;21.551901;23.274199;0;0;23.6436;841;0;0;0;0;22.41305;0;0;1
0;34;14;0;0;1;21.551901;23.274199;0;0;22.165901;1156;0;0;0;0;22.41305;0;0;1
0;45;12;0;0;1;21.551901;23.632301;0;0;26.633101;2025;0;0;0;0;22.592102;0;0;1
0;23;12;0;0;1;21.551901;25.9597;0;0;58.665699;529;0;0;0;0;23.7558;0;0;1
0;43;17;0;0;0;21.551901;25.9597;0;0;36.943199;1849;0;0;0;0;23.7558;0;0;1
0;21;12;0;0;1;21.551901;26.138699;0;0;38.420898;441;0;0;0;0;23.845299;0;0;1
0;22;12;0;0;1;21.551901;26.765301;0;0;35.465397;484;0;0;0;0;24.1586;0;0;1
0;25;17;0;0;1;21.551901;31.1516;0;0;53.937;625;0;0;0;0;26.351749;0;0;1
0;23;16;0;0;1;21.551901;35.806499;0;0;44.331802;529;0;0;0;0;28.679199;0;0;1
0;28;14;0;0;1;21.6499;26.854801;0;0;22.165901;784;0;0;0;0;24.25235;0;0;1
0;44;13;0;0;1;21.6793;21.9189;0;0;22.165901;1936;0;0;0;0;21.799099;0;0;1
0;23;12;0;0;0;21.7479;11.4133;0;0;2.2165902;529;0;0;0;0;16.580601;0;0;1
0;39;14;0;0;1;21.7479;21.8419;0;0;18.6194;1521;0;0;0;0;21.794899;0;0;1
0;23;12;0;0;1;21.8654;21.4839;0;0;25.121401;529;0;0;0;0;21.67465;0;0;1
0;24;13;0;1;1;21.922199;24.7423;0;0;35.317699;576;0;0;0;0;23.332249;0;0;1
0;51;12;0;0;1;21.9438;19.1565;0;0;24.3825;2601;0;0;0;0;20.55015;0;0;1
0;34;12;0;0;1;21.9438;20.409698;0;0;21.1315;1156;0;0;0;0;21.17675;0;0;1
0;27;12;0;0;1;21.9438;20.588699;0;0;18.323801;729;0;0;0;0;21.266251;0;0;1
0;29;17;0;0;1;21.9438;21.752399;0;0;22.165901;841;0;0;0;0;21.848099;0;0;1
0;26;13;0;1;1;21.9536;5.6717401;0;0;25.860199;676;0;0;0;0;13.81267;0;0;1
0;23;14;0;0;0;22.1397;18.798401;0;0;41.376301;529;0;0;0;0;20.469051;0;0;1
0;46;12;0;0;1;22.1397;22.622499;0;0;23.6436;2116;0;0;0;0;22.3811;0;0;1
0;27;12;0;0;0;22.1397;25.4226;0;0;61.769001;729;0;0;0;0;23.781151;0;0;1
0;27;14;0;0;1;22.2181;23.3064;0;0;26.5991;729;0;0;0;0;22.762249;0;0;1
0;27;17;0;0;1;22.2377;22.379;0;0;14.7773;729;0;0;0;0;22.30835;0;0;1
0;50;12;0;0;1;22.306301;27.5441;0;0;26.8769;2500;0;0;0;0;24.925201;0;0;1
0;50;12;0;0;1;22.306301;27.5441;0;0;26.8769;2500;0;0;0;0;24.925201;0;0;1
0;50;12;0;0;1;22.306301;27.5441;0;0;26.8769;2500;0;0;0;0;24.925201;0;0;1
0;48;12;0;0;1;22.321901;23.8811;0;0;25.399199;2304;0;0;0;0;23.101501;0;0;1
0;24;16;0;0;1;22.3356;22.880301;0;0;29.0373;576;0;0;0;0;22.60795;0;0;1
0;25;12;0;1;1;22.3356;24.169401;0;0;31.032301;625;0;0;0;0;23.252501;0;0;1
0;37;12;0;0;1;22.441401;16.385;0;0;23.2698;1369;0;0;0;0;19.4132;0;0;1
0;37;12;0;0;1;22.441401;16.385;0;0;23.2698;1369;0;0;0;0;19.4132;0;0;1
0;27;15;0;0;1;22.531599;20.588699;0;0;35.465397;729;0;0;0;0;21.56015;0;0;1
0;41;12;0;1;1;22.531599;20.9468;0;0;22.165901;1681;0;0;0;0;21.739201;0;0;1
0;29;12;0;0;1;22.531599;21.4839;0;0;22.165901;841;0;0;0;0;22.00775;0;0;1
0;27;16;0;0;1;22.531599;21.4839;0;0;23.6436;729;0;0;0;0;22.00775;0;0;1
0;44;12;0;0;1;22.531599;22.379;0;0;23.6436;1936;0;0;0;0;22.455299;0;0;1
0;26;13;0;0;1;22.531599;22.379;0;0;37.238701;676;0;0;0;0;22.455299;0;0;1
0;34;12;0;0;1;22.531599;22.379;0;0;26.5991;1156;0;0;0;0;22.455299;0;0;1
0;20;12;0;0;1;22.531599;23.274199;0;0;24.3825;400;0;0;0;0;22.902899;0;0;1
0;43;14;0;0;1;22.531599;23.274199;0;0;28.5201;1849;0;0;0;0;22.902899;0;0;1
0;47;12;0;1;1;22.531599;25.0287;0;0;25.564699;2209;0;0;0;0;23.780149;0;0;1
0;31;12;0;0;1;22.531599;25.064501;0;0;29.554501;961;0;0;0;0;23.79805;0;0;1
0;33;12;0;0;1;22.531599;26.496801;0;0;24.9736;1089;0;0;0;0;24.5142;0;0;1
0;27;16;0;0;0;22.531599;30.435499;0;0;42.854103;729;0;0;0;0;26.483549;0;0;1
0;23;14;0;0;1;22.531599;33.6581;0;0;26.5991;529;0;0;0;0;28.094849;0;0;1
0;27;17;0;0;1;22.594301;18.261301;0;0;28.815699;729;0;0;0;0;20.427801;0;0;1
0;50;16;0;0;0;22.629499;19.693501;0;0;17.732698;2500;0;0;0;0;21.161499;0;0;1
0;22;14;0;0;1;22.6824;24.706499;0;0;20.6882;484;0;0;0;0;23.69445;0;0;1
0;34;12;0;0;1;22.727501;18.6194;0;0;20.6882;1156;0;0;0;0;20.67345;0;0;1
0;28;12;0;0;1;22.727501;20.0516;0;0;22.9048;784;0;0;0;0;21.389549;0;0;1
0;26;12;0;0;1;22.727501;21.4839;0;0;26.5991;676;0;0;0;0;22.105701;0;0;1
0;46;12;0;0;1;22.727501;21.8419;0;0;22.9048;2116;0;0;0;0;22.2847;0;0;1
0;27;17;0;0;1;22.727501;22.379;0;0;24.086901;729;0;0;0;0;22.553249;0;0;1
0;47;13;0;0;1;22.727501;22.5581;0;0;24.3825;2209;0;0;0;0;22.642799;0;0;1
0;29;17;0;0;1;22.923401;21.4839;0;0;27.0424;841;0;0;0;0;22.203651;0;0;1
0;24;16;0;0;0;22.923401;22.379;0;0;26.451302;576;0;0;0;0;22.651199;0;0;1
0;30;16;0;0;1;22.923401;23.274199;0;0;28.076801;900;0;0;0;0;23.098801;0;0;1
0;23;12;0;0;1;22.982199;24.0333;0;0;14.7773;529;0;0;0;0;23.50775;0;0;1
0;27;15;0;0;1;23.119301;0;1;0;0;729;0;0;0;0;11.55965;0;1;0
0;25;12;0;0;1;23.119301;24.074499;0;0;25.1952;625;0;0;0;0;23.596901;0;0;1
0;26;12;0;0;1;23.3153;26.767099;0;0;27.633499;676;0;0;0;0;25.041199;0;0;1
0;26;12;0;0;1;23.5112;0;1;0;0;676;0;0;0;0;11.7556;0;1;0
0;25;12;0;0;1;23.5112;11.279;0;0;21.279301;625;0;0;0;0;17.3951;0;0;1
0;32;12;0;0;1;23.5112;13.7855;0;0;31.032301;1024;0;0;0;0;18.64835;0;0;1
0;32;12;0;1;1;23.5112;13.9645;0;0;66.497704;1024;0;0;0;0;18.73785;0;0;1
0;50;16;0;0;0;23.5112;14.322599;0;0;39.973999;2500;0;0;0;0;18.916901;0;0;1
0;25;13;0;0;0;23.5112;14.322599;0;0;20.850698;625;0;0;0;0;18.916901;0;0;1
0;27;12;0;0;1;23.5112;15.0387;0;0;12.738;729;0;0;0;0;19.27495;0;0;1
0;28;12;0;0;1;23.5112;16.1129;0;0;0;784;0;0;0;0;19.81205;0;1;0
0;38;12;0;0;1;23.5112;16.1129;0;0;30.2934;1444;0;0;0;0;19.81205;0;0;1
0;31;12;0;0;1;23.5112;17.9032;0;0;22.165901;961;0;0;0;0;20.707199;0;0;1
0;28;12;0;0;1;23.5112;18.798401;0;0;36.943199;784;0;0;0;0;21.1548;0;0;1
0;23;12;0;0;1;23.5112;19.8547;0;0;18.9149;529;0;0;0;0;21.682949;0;0;1
0;55;12;0;0;1;23.5112;20.588699;0;0;22.165901;3025;0;0;0;0;22.04995;0;0;1
0;34;17;0;0;1;23.5112;20.588699;0;0;23.422001;1156;0;0;0;0;22.04995;0;0;1
0;28;17;0;0;1;23.5112;20.9468;0;0;69.453102;784;0;0;0;0;22.229;0;0;1
0;31;14;0;0;1;23.5112;21.4839;0;0;27.83;961;0;0;0;0;22.497551;0;0;1
0;28;12;0;0;1;23.5112;21.4839;0;0;23.6436;784;0;0;0;0;22.497551;0;0;1
0;25;12;0;1;1;23.5112;21.4839;0;0;25.121401;625;0;0;0;0;22.497551;0;0;1
0;54;15;0;0;1;23.5112;21.4839;0;0;59.1091;2916;0;0;0;0;22.497551;0;0;1
0;35;12;0;0;1;23.5112;21.4839;0;0;29.554501;1225;0;0;0;0;22.497551;0;0;1
0;27;13;0;0;0;23.5112;21.4839;0;0;22.165901;729;0;0;0;0;22.497551;0;0;1
0;45;12;0;0;1;23.5112;21.4839;0;0;0;2025;0;0;0;0;22.497551;0;1;0
0;28;16;0;0;1;23.5112;21.4839;0;0;11.8218;784;0;0;0;0;22.497551;0;0;1
0;30;16;0;0;1;23.5112;21.4839;0;0;22.165901;900;0;0;0;0;22.497551;0;0;1
0;24;12;0;1;1;23.5112;21.4839;0;0;23.0525;576;0;0;0;0;22.497551;0;0;1
0;26;14;0;0;1;23.5112;22.021;0;0;22.165901;676;0;0;0;0;22.7661;0;0;1
0;35;14;0;0;1;23.5112;22.379;0;0;22.165901;1225;0;0;0;0;22.945099;0;0;1
0;42;17;0;0;1;23.5112;22.379;0;0;0;1764;0;0;0;0;22.945099;0;1;0
0;42;17;0;0;1;23.5112;22.379;0;0;0;1764;0;0;0;0;22.945099;0;1;0
0;28;16;0;0;1;23.5112;22.379;0;0;27.3379;784;0;0;0;0;22.945099;0;0;1
0;28;12;0;0;1;23.5112;22.379;0;0;29.554501;784;0;0;0;0;22.945099;0;0;1
