X;Y;T;ageshr19;ageshr60;buyuk;hischshr1520m;i89;lpop1994;merkezi;merkezp;partycount;prov;prov_num;sexr;shhs;subbuyuk;vshr_islam1994;x
-5.891016;24.352331;0;.36355284;.11914242;0;.25242719;0;7.7079616;1;0;7;Kayseri;Kayseri;.96450061;5.4966331;0;.15513009;-1.7340112
-44.426231;8.0645161;0;.47922331;.076893203;0;.10967742;0;7.189168;0;0;5;Kayseri;Kayseri;1.0307571;6.1899037;0;.031967212;-36.11343
8.9989872;5.7803469;1;.43467441;.092492744;0;.12041885;1;6.9782138;0;0;4;Kayseri;Kayseri;1.0142021;5.118896;0;.35490394;7.7292953
-8.8195381;6.7796612;0;.40382081;.11857708;0;.15068494;;6.6883545;0;0;7;Kayseri;Kayseri;.89749998;4.4516129;0;.13297151;-13.42076
-26.657406;23.359581;0;.380016;.11838529;0;.23066667;0;9.0569563;1;0;5;Kayseri;Kayseri;.93324059;4.0446167;0;.13069832;-29.868891
-20.413027;9.9378881;0;.46877503;.083666936;0;.21088435;0;7.1785455;0;0;4;Kayseri;Kayseri;.92153847;6.0192771;0;.17633042;-15.404858
-29.151817;30.541874;0;.39783821;.082287312;0;.27884614;0;7.3518;0;0;2;Kayseri;Kayseri;1.0069979;5.9012346;0;.35424092;-33.910038
-48.220436;7.7844315;0;.47041419;.078191042;0;.21518987;;6.8308744;0;0;4;Kayseri;Kayseri;.98823529;6.6647887;0;.032146957;-47.714092
5.4787011;25.719732;1;.4139342;.064993516;1;.25451687;0;12.455492;1;0;14;Kayseri;Kayseri;1.0115128;4.2741418;0;.31041762;7.8561182
-9.7035017;9.855072;0;.44982919;.059777968;0;.058252428;0;7.6128311;0;0;5;Kayseri;Kayseri;.96065301;4.4908915;0;.26900271;-5.425252
12.680578;4.1984735;1;.40524533;.080654256;0;.12;0;7.2086005;0;0;4;Kayseri;Kayseri;1.0920354;7.6422415;0;.54494381;13.518689
-3.0580192;15.354502;0;.45496523;.08006499;0;.16674039;0;9.6989813;1;0;6;Kayseri;Kayseri;.98945278;4.158843;0;.31153584;-1.6815906
29.428574;18.072289;1;.34069613;.14457831;0;.2;0;5.9814143;0;0;5;Kayseri;Kayseri;1.1652174;5.7461538;0;.5714286;20.624763
-25.659824;30.357143;0;.39185369;.079135492;0;.30905077;0;7.3092122;1;0;6;Kayseri;Kayseri;1.085645;8.5928574;0;.0036656891;-24.758005
-38.543045;11.794872;0;.35929647;.077051923;0;.26627219;;6.7428808;0;0;4;Kayseri;Kayseri;1.0168918;5.7129188;0;.011920529;-48.199265
-47.915031;11.320755;0;.47611016;.072137907;0;.23294118;0;7.2392149;0;0;4;Kayseri;Kayseri;1.0170068;6.9856019;0;.011014949;-47.236347
-31.030172;28.311687;0;.36581022;.097379804;0;.24541485;0;8.8417377;1;0;5;Kayseri;Kayseri;1.0717825;5.0025454;0;.12584023;-28.785837
-10.470942;5.8997049;0;.41159251;.12704918;0;.13978495;1;7.7638712;0;0;6;Kayseri;Kayseri;1.030111;5.3654451;0;.24048096;-13.559904
-5.8876009;8.59375;0;.39847109;.11036789;0;.17777778;0;7.0884089;0;0;4;Kayseri;Kayseri;1.039961;4.5899124;0;.2899197;-4.6862941
-28.558496;29.867256;0;.39819059;.1106803;0;.18552876;0;8.479907;1;0;6;Kayseri;Kayseri;1.0044748;4.0146227;0;.089839332;-31.851109
25.920609;8.0246906;1;.46903846;.061153848;0;.17287233;0;7.7886262;0;0;4;Kayseri;Kayseri;1.0328381;5.8492689;0;.5337159;26.208706
-51.664608;2.9411764;0;.42883128;.068212822;0;.09565217;;6.8012829;0;0;4;Kayseri;Kayseri;1.022999;5.6529565;0;.014796548;-51.155899
5.8587193;25.047375;1;.40924162;.071330957;0;.25786608;0;11.880121;1;0;11;Kayseri;Kayseri;.99110734;4.1871443;1;.29168782;.96902084
-23.248913;25.247526;0;.40770996;.065167509;0;.22390318;0;8.6314144;0;0;5;Kayseri;Kayseri;.9740895;8.4818993;0;.16600712;-23.178925
-35.023773;9.2105265;0;.42000923;.087136932;0;.20915033;0;6.5308776;0;0;6;Kayseri;Kayseri;1.0214353;7.5051904;0;.1251981;-28.892067
-18.443806;11.688312;0;.42827952;.069064163;0;.26415095;0;6.605298;0;0;5;Kayseri;Kayseri;1.0614996;7.2611275;0;.15994236;-16.356979
-6.2699289;8.333334;0;.43856922;.068947643;0;.17886178;;6.8987145;0;0;4;Kayseri;Kayseri;1.0455991;7.224719;0;.46121147;-2.804261
-16.52079;20;0;.29491881;.11891042;0;.24285714;;6.8793559;0;0;4;Kayseri;Kayseri;1.1305803;5.501441;0;.41356674;-20.430119
-19.179735;18.26923;0;.36968577;.097350582;0;.25806451;0;6.8001699;0;0;4;Kayseri;Kayseri;1.0622617;7.1184211;0;.17370325;-21.458416
-37.742832;15.068494;0;.37976408;.11433757;0;.25954199;;7.075809;0;0;4;Kayseri;Kayseri;.99457014;5.3108435;0;.026827011;-35.72641
-10.684276;16.34981;0;.42306817;.075450197;0;.19453925;0;7.5532866;0;0;6;Kayseri;Kayseri;1.1121811;6.7805257;0;.17466986;-11.346292
-41.561337;31.834751;0;.4201192;.045970488;0;.29841271;;7.3118863;0;0;4;Kayseri;Kayseri;1.0314167;7.8682666;0;.16431227;-33.883537
-2.0926759;26.461538;0;.4245213;.064603083;0;.24324325;0;8.0000143;0;0;6;Kayseri;Kayseri;.9925912;8.4875736;0;.19730942;1.3168221
-7.8245401;20.942408;0;.38794348;.10845111;0;.2488263;0;7.4983158;0;0;5;Kayseri;Kayseri;1.0005771;5.0910425;0;.29104921;-16.636154
5.098033;26.420685;1;.41879576;.058427878;0;.25130507;0;11.628822;1;0;10;Kayseri;Kayseri;1.0330987;4.3681688;1;.33033165;2.858284
9.11063;25.11628;1;.3790234;.1059821;0;.24269663;0;8.1429358;0;0;4;Kayseri;Kayseri;.98102641;5.0031424;0;.38301829;12.767885
-49.559891;20.81448;0;.3690359;.12441942;0;.3561644;;7.9529667;1;0;5;Kayseri;Kayseri;1.0242165;5.4907265;0;.014925373;-46.635437
-51.539223;18.791946;0;.33921075;.10915197;0;.24390244;;6.9957662;0;0;3;Kayseri;Kayseri;.99832213;5.0359406;0;0;-61.668819
7.1833653;32.142857;1;.55536628;.096252128;0;.051546391;0;6.3279366;0;0;5;Kayseri;Kayseri;1.6146994;6.0515466;0;.3194707;15.04542
-4.4036684;30.136988;0;.37847468;.11404134;0;.31034482;0;6.4377518;0;0;4;Kayseri;Kayseri;.97327709;6.3198199;0;.28256881;-.7752707
-24.951059;23.19236;0;.45175985;.08538302;0;.21928665;0;8.767952;1;0;6;Kayseri;Kayseri;1.0121646;4.9917321;0;.11087382;-29.537312
-51.438843;4.3290043;0;.45330057;.062851124;0;.14644352;0;6.8638034;0;0;4;Kayseri;Kayseri;1.0910426;7.5343914;0;.039568346;-50.405254
2.583024;10.746269;1;.4788605;.061496723;0;.13103448;0;7.6444407;0;0;4;Kayseri;Kayseri;.94760019;6.6014924;0;.38903531;5.0582509
-29.112354;30.831099;0;.39790276;.077216394;0;.27803737;0;7.4960976;1;0;5;Kayseri;Kayseri;1.1115137;5.8084164;0;.22346368;-32.449413
-20.097797;17.777779;0;.336274;.12454592;0;.20379147;0;7.7155695;0;0;4;Kayseri;Kayseri;.93182957;4.4709978;0;.2205379;-12.379967
-50.044285;4.5454545;0;.42179176;.078934625;0;.1632653;;7.0967212;0;0;2;Kayseri;Kayseri;1.0858586;6.6185899;0;0;-43.619823
-53.175777;52.554745;0;.2686682;.11970747;0;.37125748;0;6.6253924;0;0;4;Kayseri;Kayseri;1.2054329;5.3347025;0;0;-61.238052
-53.788818;36.090225;0;.42908716;.12325941;0;.31788081;0;6.7787848;0;0;2;Kayseri;Kayseri;1.0760171;5.1844921;0;0;-50.547421
-34.653465;26.449276;0;.45322433;.098319709;0;.25999999;0;7.6544433;1;0;5;Kayseri;Kayseri;.99095839;4.7001066;0;.023970818;-34.525833
-3.3565164;35.522152;0;.38963273;.056653;0;.36571643;0;9.6021118;1;0;9;Kayseri;Kayseri;1.0134504;4.0266681;0;.17712428;-3.0847964
-7.964602;29.729731;0;.19133709;.061016951;0;.19076306;;6.418365;0;0;3;Kayseri;Kayseri;2.8311689;9.94382;0;.29557523;-10.561806
-50.628723;9.405941;0;.45639864;.075594567;0;.12857144;0;7.4217758;0;0;4;Kayseri;Kayseri;.94065934;4.9123783;0;.052283257;-49.588951
22.727272;19.53125;1;.36649439;.12618433;0;.21985815;0;7.3098817;0;0;4;Kayseri;Kayseri;.9863131;4.6254978;0;.49340177;27.097961
-14.258001;10.5;0;.49483114;.0685734;0;.14644352;;7.0157123;0;0;5;Kayseri;Kayseri;1.1576208;7.7180853;0;.17070805;-16.332331
-1.4195278;17.142859;0;.49092403;.083827421;0;.21199442;0;8.6950045;1;0;7;Kayseri;Kayseri;.94344974;5.0801668;0;.24592365;1.9772193
16.984129;4.6332045;1;.43540964;.12733968;0;.12690355;1;7.7226777;0;0;4;Kayseri;Kayseri;.90029156;4.6292615;0;.44497356;18.456707
-1.858446;17.993078;0;.45568058;.076990955;0;.20797546;1;9.2271976;1;0;6;Kayseri;Kayseri;1.0797395;4.7535653;0;.34052971;-5.052319
-2.1901786;16.791981;0;.39849845;.10812601;0;.1845175;0;8.710125;1;0;7;Kayseri;Kayseri;1.0933744;4.6023035;0;.25351343;-8.7718267
-23.382536;13.357401;0;.4493137;.087859064;0;.19183409;0;10.359297;1;0;9;Kilis;Kilis;.99497515;4.5794454;0;.10158279;-19.049519
-44.387096;4.2857146;0;.49918434;.086460032;0;.10606061;;6.7080841;0;0;4;Kilis;Kilis;.9881081;5.9322581;0;.036129031;-44.307941
-38.867031;13.076923;0;.42350334;.07834442;0;.21875;;7.2485042;0;0;4;Kirikkale;Kirikkale;.98096633;5.9342103;0;.029897718;-35.521465
-35.378323;17.73399;0;.43972367;.060794473;0;.26796117;0;8.0734034;1;0;6;Kirikkale;Kirikkale;1.0925189;5.0347824;0;.017382413;-42.604992
-10.046728;15.263158;0;.34569377;.059509568;0;.28286853;0;7.2991214;1;0;6;Kirikkale;Kirikkale;1.5802469;6.7014027;0;.19626169;-9.3389769
-10.074938;17.647058;0;.40614659;.095981084;0;.16568047;;7.1838708;0;0;5;Kirikkale;Kirikkale;1.1428572;7.6909089;0;.23064113;-22.262009
-44.592033;20.689655;0;.3213793;.10344828;0;.328125;0;7.0825486;0;0;5;Kirikkale;Kirikkale;1.0138888;8.1460676;0;.0009487666;-42.059059
-47.282993;25.603863;0;.43174317;.066606663;0;.28400001;0;7.3708601;1;0;5;Kirikkale;Kirikkale;1.1135067;7.6974597;0;.011997177;-48.214905
-65.169952;28.464418;0;.40325344;.065544143;0;.32884398;0;7.9153481;1;0;5;Kirikkale;Kirikkale;1.1777501;8.0799389;0;.03273185;-56.981026
-59.307064;25.490198;0;.39556593;.10735123;0;.27672955;0;7.4419069;0;0;4;Kirikkale;Kirikkale;1.1505647;6.7747035;0;.0020380435;-61.034157
11.4899;21.75;1;.50845093;.055035621;0;.26452905;0;8.1889668;0;0;5;Kirikkale;Kirikkale;1.1466267;6.4846015;0;.34090909;3.8506441
-39.390476;32.962963;0;.36526662;.096743748;0;.37046006;0;7.9959803;0;0;5;Kirikkale;Kirikkale;1.3133187;11.739613;0;0;-38.560413
-3.0590267;19.120459;0;.47535345;.060883965;0;.29032257;1;7.8493237;1;0;5;Kirikkale;Kirikkale;1.0371042;6.3933225;0;.19646704;-8.1365471
-42.272797;28.272829;0;.42602006;.06268125;0;.28932226;0;8.8808632;1;0;6;Kirikkale;Kirikkale;1.129701;7.6812968;0;.033215441;-49.264549
-32.650528;18.31502;0;.43274245;.052919708;0;.29957807;0;7.4826818;0;0;5;Kirikkale;Kirikkale;.95914197;8.6591425;0;.026691496;-36.53307
-56.420231;17.22488;0;.50096464;.054983921;0;.2488263;;6.2747622;0;0;3;Kirikkale;Kirikkale;1.0487484;9.2559528;0;0;-49.493469
-.45198798;24.068472;0;.42121536;.069568649;0;.26378411;0;11.3996;1;1;11;Kirikkale;Kirikkale;1.0123442;4.1256537;0;.20321725;-9.9037828
-32.262474;7.7380953;0;.41103399;.086225793;0;.14857143;0;7.3708601;0;0;5;Kirikkale;Kirikkale;1.0625471;5.273603;0;.1038961;-33.094574
-53.846157;29.875521;0;.38816163;.083949916;0;.32462686;0;7.6671581;0;0;5;Kirikkale;Kirikkale;1.071934;5.676898;0;.0016844469;-60.103474
-45.940392;10.810811;0;.39882481;.083731182;0;.23115578;;6.9819345;0;0;4;Kirikkale;Kirikkale;1.0381737;6.2027335;0;.028776979;-52.924992
-20.428825;12.315271;0;.40910548;.088810518;0;.24786325;0;7.5294065;0;0;2;Kirikkale;Kirikkale;1.1074325;4.8281732;0;.39785588;-25.444845
-13.396227;14.487633;0;.4079906;.056404229;0;.25846153;0;7.4821191;0;0;4;Kirikkale;Kirikkale;1.1489899;5.9761238;0;.25534591;-14.544336
-44.240196;3.4965034;0;.51046997;.09492787;0;.088235296;;6.8200164;0;0;4;Kirikkale;Kirikkale;.95719492;8.3294573;0;.031862747;-34.946873
-53.562008;28.316328;0;.4369483;.060844894;0;.27272728;0;7.4000096;1;0;4;Kirikkale;Kirikkale;1.1260054;8.2928104;0;.01055409;-53.384064
-30.675909;13.157895;0;.3479867;.10934614;0;.24260356;;7.5709586;0;0;5;Kirikkale;Kirikkale;1.0399398;4.5041599;0;.021952629;-38.978626
-10.009686;48.802395;0;.39513087;.058916617;0;.41107872;0;8.1276999;1;0;6;Kirikkale;Kirikkale;1.2979021;5.2092581;0;.22053601;-11.226976
-43.634766;18.26087;0;.38672769;.104119;0;.23529412;;7.158514;0;0;5;Kirikkale;Kirikkale;1.1904762;6.242857;0;.026338894;-43.880157
-38.668182;18.699186;0;.31103754;.14348786;0;.17226891;0;7.9412956;0;0;6;Kirklareli;Kirklareli;.99296087;4.152154;0;.0060537267;-39.639694
-41.80328;29.729731;0;.27362147;.1418778;0;.2631579;0;7.700748;0;0;5;Kirklareli;Kirklareli;1.1060891;3.4911551;0;0;-36.567535
-34.433285;16.666668;0;.24929339;.21481062;0;.14864865;0;7.2930179;0;0;5;Kirklareli;Kirklareli;1.0148064;3.6625259;0;0;-40.472511
-29.87785;28.405994;0;.2946516;.096521772;0;.16870415;0;9.5012169;1;0;8;Kirklareli;Kirklareli;1.1470934;3.8591273;0;.014495114;-24.355976
-55.232094;12.5;0;.32009029;.11738149;0;.13636364;0;7.231287;0;0;5;Kirklareli;Kirklareli;1.1887351;3.8123925;0;.036191974;-57.801003
-6.1332388;23.387096;0;.34912461;.0900103;0;.180593;0;8.0242071;1;0;7;Kirklareli;Kirklareli;1.2393911;4.3155556;0;.21713077;-7.7282233
-30.44939;18.181818;0;.30336788;.14196891;0;.15283842;0;7.8426714;0;0;7;Kirklareli;Kirklareli;1.0608649;4.1020193;0;.018899621;-28.04594
-26.176336;24.423481;0;.30709681;.094041824;0;.170964;0;10.19485;1;1;12;Kirklareli;Kirklareli;1.1628399;3.8833272;0;.030754739;-19.129219
-52.228825;20.731707;0;.25119236;.21568628;0;.11818182;0;7.2675252;0;0;4;Kirklareli;Kirklareli;1.022508;3.8907216;0;.014115899;-57.037884
-34.902599;17.730497;0;.2863372;.22638081;0;.17365269;0;7.6063876;0;0;5;Kirklareli;Kirklareli;1.0629685;3.7802198;0;.044913419;-30.008366
-47.420963;17.543859;0;.19245774;.095578671;0;.23555556;0;6.4583383;1;0;5;Kirklareli;Kirklareli;2.0156863;6.5446811;0;.013311148;-47.691345
-37.328007;15.302491;0;.30844939;.069080777;0;.094827585;0;7.8071032;0;0;6;Kirklareli;Kirklareli;1.2808132;4.5868826;0;.010652463;-39.754272
-26.056641;22.102009;0;.32697907;.075225942;0;.13729891;0;10.498553;1;0;9;Kirklareli;Kirklareli;1.0817392;3.6568229;0;.041745674;-28.945818
-35.367115;17.333334;0;.30122072;.15077533;0;.11042945;0;7.6434827;0;0;7;Kirklareli;Kirklareli;1.0917875;3.9829173;0;.0072388831;-33.502842
-35.901386;12.745099;0;.29570431;.15134865;0;.15000001;;7.2211051;0;0;5;Kirklareli;Kirklareli;1.0724638;3.7005546;0;.0077041602;-41.400257
-51.117317;27.155172;0;.2885727;.15829258;0;.1262136;0;8.0264969;0;0;5;Kirklareli;Kirklareli;.97194213;3.9079061;0;.0038407822;-51.397038
-35.986546;31.48148;0;.29496172;.16741072;0;.24836601;0;7.5699277;1;0;6;Kirklareli;Kirklareli;1.045662;3.8573186;0;.018497758;-34.475018
-28.982491;28.40909;0;.26307377;.11107165;0;.11845286;0;8.7380943;1;0;8;Kirklareli;Kirklareli;1.4091978;4.0010657;0;.054775525;-23.838408
-45.271923;21.6;0;.25;.21326676;0;.11811024;0;7.6943927;0;0;5;Kirklareli;Kirklareli;1.0289435;3.5137844;0;.0073493384;-41.082531
-38.810303;18.723404;0;.29187053;.11121566;0;.1556064;0;8.6971788;1;0;8;Kirklareli;Kirklareli;1.223431;3.8216469;0;.046971347;-37.867279
-34.338234;15.52795;0;.35939419;.10560786;0;.18181819;0;7.2820735;0;0;5;Kirklareli;Kirklareli;1.0826939;3.9466882;0;.011764706;-31.140732
-41.107014;7.826087;0;.30914664;.16402657;0;.23;0;7.2793188;0;0;4;Kirklareli;Kirklareli;.97676766;4.1286922;0;.19409594;-37.842682
-27.854385;25.827812;0;.30453411;.15387362;0;.15447155;0;7.5673456;0;0;6;Kirklareli;Kirklareli;.96976089;3.8108842;0;.043574188;-26.651161
-52.389381;8.5714293;0;.43296531;.069400631;0;.26086956;;6.4199948;1;0;4;Kirsehir;Kirsehir;1.1382799;5.8165135;0;.014159292;-54.35384
-40.906414;18.666666;0;.44642857;.079274893;0;.2007722;0;7.5358305;1;0;4;Kirsehir;Kirsehir;.94936711;4.869565;0;0;-43.666153
-1.2598425;13.114754;0;.39958805;.16992791;0;.15151516;;6.5510802;0;0;3;Kirsehir;Kirsehir;.79814816;4.5373831;0;.37322834;-6.7063513
-35.140903;20.943953;0;.41736361;.079450421;0;.21715818;0;7.8701658;1;0;5;Kirsehir;Kirsehir;1.0447882;5.1507692;0;.042271562;-34.731579
-34.811165;22.608696;0;.36131147;.14098361;0;.33734939;0;6.5366917;0;0;6;Kirsehir;Kirsehir;1.0013124;5.5860806;0;.0032840723;-40.007557
-54.267811;15.306123;0;.41185185;.12444445;0;.19277108;0;7.2633295;0;0;3;Kirsehir;Kirsehir;.95369029;4.7038326;0;.020360218;-52.039558
-48.626511;13.41853;0;.46351242;.074846298;0;.16058394;0;7.7689562;0;0;4;Kirsehir;Kirsehir;.93034053;4.7838874;0;.024578312;-50.293167
-45.336418;17.827869;0;.4340865;.079604968;0;.21459228;0;8.2329721;1;0;6;Kirsehir;Kirsehir;.95409358;4.3060565;0;.055443257;-51.593723
-40.832664;10.714286;0;.38016054;.098623857;0;.18978103;0;7.2181768;0;0;4;Kirsehir;Kirsehir;1.0373832;5.2530122;0;0;-42.127827
-53.90625;10.650887;0;.43302754;.087339446;0;.14649682;0;7.1639466;0;0;4;Kirsehir;Kirsehir;.98326057;5.5273833;0;.028645834;-49.766716
-42.142521;17.840376;0;.40534592;.08836478;0;.27692309;0;7.7777925;0;0;4;Kirsehir;Kirsehir;1.0126582;7.344111;0;0;-44.389301
-9.4285698;8.2089548;0;.41839531;.073189825;0;.15432099;1;7.1284962;0;0;5;Kirsehir;Kirsehir;1.0522088;8.8408308;0;.37285715;-1.8431554
-61.276596;18.852459;0;.33764988;.11270984;0;.30088496;0;6.6732979;0;0;3;Kirsehir;Kirsehir;.94677871;6.5981011;0;0;-57.235489
-3.3632307;23.255816;0;.35719725;.13252094;0;.28;0;6.2146082;0;0;5;Kirsehir;Kirsehir;.96263081;5.2943549;0;.31614348;6.4452124
-52.307693;21.311476;0;.43196437;.081642754;0;.28999999;0;6.4723463;0;0;3;Kirsehir;Kirsehir;.97749513;6.1993866;0;0;-51.690388
-57.644112;14.953271;0;.34393531;.12938005;0;.23469388;0;6.7889719;0;0;3;Kirsehir;Kirsehir;1.0184984;4.9074073;0;0;-57.221634
-32.027256;11.666667;0;.43035862;.064220183;0;.19889502;0;7.2011709;0;0;5;Kirsehir;Kirsehir;.9432739;5.9800501;0;.045996591;-21.848019
-20.066521;11.278195;0;.39447561;.13077255;0;.17054264;0;6.9527287;0;0;4;Kirsehir;Kirsehir;.96189672;4.9297872;0;.25831485;-12.497095
-39.219692;27.194319;0;.43330234;.080072954;0;.26648095;0;9.3622885;1;0;7;Kirsehir;Kirsehir;1.0154245;4.6603332;0;.080365829;-35.685406
-15.597611;35.126339;0;.4050962;.076011576;0;.31555343;0;10.557426;1;1;9;Kirsehir;Kirsehir;.96364892;4.0071406;0;.13259456;-27.188139
-10.51282;16.593887;0;.38457301;.11735537;0;.15283842;0;7.6806374;0;0;4;Kirsehir;Kirsehir;.97820163;4.5775537;0;.25538462;-11.062188
-61.888893;7.6923079;0;.36777583;.11383538;0;.22105263;0;6.9087548;0;0;3;Kirsehir;Kirsehir;1.0417163;4.4149485;0;0;-59.594978
-51.710094;21.323528;0;.37384045;.12847866;0;.22499999;0;7.2710085;0;0;4;Kirsehir;Kirsehir;1.1410129;5.718833;0;.016286645;-47.582748
-50.205761;9.4936705;0;.39594129;.075993091;0;.11111111;0;7.0021558;0;0;3;Kirsehir;Kirsehir;1.0940325;6.39779;0;0;-52.729408
-41.40414;27.407408;0;.42244226;.09618105;0;.28472221;0;7.1115122;0;0;5;Kirsehir;Kirsehir;.95483869;6.0599999;0;.0180018;-42.106972
-32.28125;25.158564;0;.40617335;.084014721;0;.21537001;0;8.8650293;1;0;7;Kirsehir;Kirsehir;1.0309992;4.1294317;0;.098593749;-33.75835
-4.6452432;26.152744;0;.34340492;.080833323;1;.25711682;;11.689019;1;0;14;Kocaeli;Kocaeli;1.0416149;3.8271797;0;.2583293;-5.0050082
8.7629814;25.578667;1;.37024584;.063693523;0;.23895143;;10.817095;0;0;9;Kocaeli;Kocaeli;1.00574;3.9703062;0;.2881169;4.9459448
-13.333332;17.96875;0;.39731681;.077399381;0;.14733543;0;7.6662221;0;0;5;Kocaeli;Kocaeli;1.187359;4.9438777;0;.36942357;-8.7864313
14.985164;16.612503;1;.41428372;.053217273;0;.17877907;0;10.514068;0;0;10;Kocaeli;Kocaeli;1.0410988;8.5886707;0;.34168825;13.337853
2.6409478;8.2089548;1;.5096671;.034155995;0;.13133752;0;9.2510986;0;0;7;Kocaeli;Kocaeli;1.1362153;11.097458;0;.44689402;3.2485983
14.002995;15.388027;1;.41535464;.045260705;0;.17129941;0;11.556387;1;0;11;Kocaeli;Kocaeli;1.0445468;4.213407;0;.33406752;9.1940861
11.808513;23.628408;1;.337677;.055655137;0;.17517589;0;10.541042;1;0;10;Kocaeli;Kocaeli;1.3948318;4.7806339;0;.32109472;27.087177
-37.127411;32.34811;0;.31486011;.083446525;0;.25405008;0;9.6644049;0;0;7;Kocaeli;Kocaeli;1.0383941;7.065259;0;.10169491;-33.68861
2.7824907;23.623188;1;.36736453;.072542429;0;.16908212;0;8.7643661;0;0;6;Kocaeli;Kocaeli;1.1379628;8.9802704;0;.28147268;-2.9722948
-19.079384;15.040651;0;.40670678;.072513618;0;.1399177;;7.3821244;0;0;6;Kocaeli;Kocaeli;1.0144342;4.5907893;0;.20680454;-15.70714
-6.3777595;17.058825;0;.32900137;.10430916;0;.13197969;0;7.8913307;0;0;6;Kocaeli;Kocaeli;1.0519298;3.6458852;0;.38225675;-5.7510796
33.231937;26.771652;1;.29913044;.094260871;0;.13813815;1;7.2570028;0;0;5;Kocaeli;Kocaeli;1.3336039;4.6521034;0;.50190115;33.47176
-13.302925;21.522694;0;.33525828;.084407881;0;.17103449;0;8.6657858;1;0;8;Kocaeli;Kocaeli;1.2541013;4.2734957;0;.11706576;-12.984551
-33.656509;5.9829059;0;.36637458;.10898138;0;.18803419;;6.7165947;0;0;5;Kocaeli;Kocaeli;1.0632769;5.6532507;0;.12188365;-37.930767
-3.7207842;24.842768;0;.34061253;.096310429;0;.31948292;0;9.789423;1;0;9;Kocaeli;Kocaeli;1.0355756;3.6363974;0;.32950094;.55933142
-25.201237;22.727274;0;.33207327;.12503634;0;.24102564;0;7.4667993;0;0;7;Kocaeli;Kocaeli;.99941862;3.8338907;0;.13622291;-25.314762
-28.211382;5.2631578;0;.32154492;.15449046;0;.081818178;0;7.231287;0;0;6;Kocaeli;Kocaeli;1.0235405;5.6701846;0;.10081301;-33.013149
-24.285715;19.78022;0;.35921326;.081435472;0;.18592964;;7.2341771;0;0;6;Kocaeli;Kocaeli;1.0509554;4.3189268;0;.10952381;-11.065906
-37.094906;23.913044;0;.34800124;.10845987;0;.13744076;0;7.5283318;0;0;5;Kocaeli;Kocaeli;1.0068408;4.4881783;0;.014467592;-36.23872
25.936302;12.244898;1;.40228081;.057681184;0;.16715831;1;8.3619423;0;0;5;Kocaeli;Kocaeli;1.2142726;10.067388;0;.61121017;19.736031
2.7402849;22.796352;1;.39828822;.038153216;0;.3163752;0;8.000349;0;0;6;Kocaeli;Kocaeli;1.1529976;8.6479015;0;.36605316;-4.4424787
-14.22947;23.360657;0;.35736379;.084463477;0;.28956228;0;7.5730171;0;0;6;Kocaeli;Kocaeli;1.0314162;4.5536294;0;.17435321;-7.9899654
3.0933948;18.592964;1;.35500991;.04699789;0;.18799999;0;8.6360426;0;0;8;Kocaeli;Kocaeli;1.3763865;9.980217;0;.34126511;3.2347095
-.18214881;12.880562;0;.3642154;.07773596;0;.1750547;0;8.0196133;0;0;6;Kocaeli;Kocaeli;1.1003344;5.3056836;0;.25027323;.087598503
13.683769;15.977961;1;.4124766;.046304956;0;.19985141;0;8.607399;0;0;4;Kocaeli;Kocaeli;1.1414798;8.484127;0;.55819774;13.829884
-14.396511;5.4607506;0;.39696902;.073512778;0;.091772154;0;7.7454357;0;0;7;Kocaeli;Kocaeli;1.1398839;5.1406975;0;.15705283;-24.925755
-22.591093;24.552431;0;.35461324;.094439268;0;.20643431;0;7.9624157;0;0;6;Kocaeli;Kocaeli;1.0245283;4.4646325;0;.1562753;-24.119427
10.794672;21.652422;1;.37122649;.064516127;0;.21802326;0;7.8013911;0;0;7;Kocaeli;Kocaeli;1.0644587;4.1675053;0;.42259991;16.427998
-2.5976925;18.436874;0;.33253163;.073930778;0;.19612315;0;8.5492735;0;0;6;Kocaeli;Kocaeli;1.3943415;4.9911275;0;.37366784;-1.4383742
-10.154903;14.38849;0;.33642691;.047273781;0;.1252955;;7.181592;0;0;6;Kocaeli;Kocaeli;1.4752333;5.3790951;0;.25301206;-14.820121
-13.267864;22.314049;0;.36410373;.059315532;0;.17597471;0;8.5958195;0;0;6;Kocaeli;Kocaeli;1.1318501;8.5455742;0;.22294192;-8.356245
10.045506;22.343813;1;.38325319;.062278796;0;.20612165;0;10.68476;1;0;10;Kocaeli;Kocaeli;1.048911;4.1422577;0;.27097499;16.001167
-13.629285;16.157206;0;.41478783;.080980912;0;.19240506;0;9.0485268;0;0;7;Kocaeli;Kocaeli;1.0337939;9.0189419;0;.16627726;-7.2241483
.47309399;7.3446326;1;.49291742;.060277276;0;.16366906;1;7.6053925;0;0;3;Konya;Konya;1.075696;8.0048246;0;.40626848;-2.7190971
19.025877;24.363636;1;.45382586;.077044852;0;.27605635;0;6.6411819;1;0;5;Konya;Konya;1.104776;6.6027875;0;.57534248;20.849415
-46.338211;22.169249;0;.46574092;.078476153;0;.25797629;0;7.448916;1;0;5;Konya;Konya;1.1796098;9.0612583;0;.06591212;-38.869217
18.976545;18.58736;1;.32733387;.086036392;0;.40823969;1;6.9763479;0;0;5;Konya;Konya;1.0772392;7.1011238;0;.56289977;22.159016
